time,HPPower,TAir,WinA.k_ukf,heatCapacitor.C_ukf,heatCapacitor1.C_ukf,thermalResistor.R_ukf,thermalResistor1.R_ukf,weaHGloHor,weaTDryBul
0.0,0.37155990919170395,292.03145758122,1.8673392864355907,7107647.00717682,224327364.59837577,0.0022085609274597176,0.09995066288435923,0.0,270.54999999999995
300.0,0.37155990919170395,292.097084964087,1.8673392864355907,7107647.00717682,224327364.59837577,0.0022085609274597176,0.09995066288435923,0.0,270.51666666666665
