time,HPPower,TAir,WinA.k_ukf,heatCapacitor.C_ukf,heatCapacitor1.C_ukf,thermalResistor.R_ukf,thermalResistor1.R_ukf,weaHGloHor,weaTDryBul
0.0,0.38938983381172326,292.059858311319,1.860807811513958,7101136.300891848,224320496.79494417,0.0022079018905851295,0.0999499695441694,0.0,270.54999999999995
300.0,0.38938983381172326,292.140115631452,1.860807811513958,7101136.300891848,224320496.79494417,0.0022079018905851295,0.0999499695441694,0.0,270.51666666666665
